0_M0,TASK BEGUN,1607019059.3366385
0_M1,TASK BEGUN,1607019059.3371778
1_M0,TASK BEGUN,1607019060.552738
1_M1,TASK BEGUN,1607019060.5532265
1_M2,TASK BEGUN,1607019060.553494
0_M1,TASK END,1607019061.3379555
2_M0,TASK BEGUN,1607019061.6185172
1_M0,TASK END,1607019062.5538938
3_M0,TASK BEGUN,1607019063.2148447
0_M0,TASK END,1607019063.3410528
1_M1,TASK END,1607019063.5538142
1_M2,TASK END,1607019063.5539718
2_M0,TASK END,1607019063.6208475
4_M0,TASK BEGUN,1607019064.077
4_M1,TASK BEGUN,1607019064.0773125
4_M2,TASK BEGUN,1607019064.0776107
4_M3,TASK BEGUN,1607019064.0778394
3_M0,TASK END,1607019064.2162466
7_M0,TASK BEGUN,1607019064.3759084
4_M0,TASK END,1607019065.0777707
7_M0,TASK END,1607019065.377368
9_M2,TASK BEGUN,1607019065.7576857
11_M0,TASK BEGUN,1607019065.7593896
4_M2,TASK END,1607019066.0798206
12_M0,TASK BEGUN,1607019066.3434527
12_M0,TASK END,1607019067.3449209
13_M1,TASK BEGUN,1607019067.3475285
9_M2,TASK END,1607019067.7608685
11_M0,TASK END,1607019067.7617385
4_M1,TASK END,1607019068.07785
4_M3,TASK END,1607019068.0817373
14_M0,TASK BEGUN,1607019069.7136831
14_M1,TASK BEGUN,1607019069.7139924
14_M2,TASK BEGUN,1607019069.7141993
14_M3,TASK BEGUN,1607019069.7143686
13_M1,TASK END,1607019070.3500903
14_M2,TASK END,1607019070.7154212
17_M0,TASK BEGUN,1607019071.3868916
18_M0,TASK BEGUN,1607019071.3871715
14_M3,TASK END,1607019071.7166755
19_M0,TASK BEGUN,1607019072.372032
14_M0,TASK END,1607019072.7165003
14_M1,TASK END,1607019072.7171545
20_M0,TASK BEGUN,1607019072.7788408
21_M0,TASK BEGUN,1607019073.0085063
18_M0,TASK END,1607019073.3897853
23_M2,TASK BEGUN,1607019074.384897
17_M0,TASK END,1607019074.3898802
19_M0,TASK END,1607019075.373862
20_M0,TASK END,1607019076.7818182
21_M0,TASK END,1607019077.009775
23_M2,TASK END,1607019077.3858676
24_R0,TASK BEGUN,1607019077.4786947
24_R0,TASK END,1607019080.4818861
23_M3,TASK BEGUN,1607019080.5490415
23_M3,TASK END,1607019083.5498686
23_R0,TASK BEGUN,1607019083.560958
23_R1,TASK BEGUN,1607019083.561302
23_R1,TASK END,1607019087.5618932
23_R0,TASK END,1607019087.5619192
22_R0,TASK BEGUN,1607019087.6447856
22_R1,TASK BEGUN,1607019087.645087
22_R1,TASK END,1607019088.6458392
22_R0,TASK END,1607019091.6458447
21_R0,TASK BEGUN,1607019091.7132833
21_R0,TASK END,1607019093.7138395
20_R0,TASK BEGUN,1607019093.7557116
20_R0,TASK END,1607019096.757837
19_R0,TASK BEGUN,1607019096.8407168
19_R0,TASK END,1607019098.841827
18_R0,TASK BEGUN,1607019098.9044983
18_R1,TASK BEGUN,1607019098.9048553
18_R0,TASK END,1607019099.9059103
18_R1,TASK END,1607019101.9058313
17_M1,TASK BEGUN,1607019101.978681
17_M2,TASK BEGUN,1607019101.979002
17_M2,TASK END,1607019102.9802494
17_M1,TASK END,1607019104.9818215
17_R0,TASK BEGUN,1607019105.003042
17_R0,TASK END,1607019109.0071917
