1_M0,TASK BEGUN,1607063966.1163244
1_M1,TASK BEGUN,1607063966.1170187
1_M3,TASK BEGUN,1607063966.1174264
2_M1,TASK BEGUN,1607063966.2461436
4_M0,TASK BEGUN,1607063967.0081098
1_M1,TASK END,1607063967.118426
2_M1,TASK END,1607063967.2475805
4_M0,TASK END,1607063968.0088513
4_R0,TASK BEGUN,1607063968.0613542
4_R1,TASK BEGUN,1607063968.0617883
1_M3,TASK END,1607063968.11971
6_M0,TASK BEGUN,1607063969.1418896
6_M1,TASK BEGUN,1607063969.1423705
7_M0,TASK BEGUN,1607063969.1730673
1_M0,TASK END,1607063970.1208425
6_M1,TASK END,1607063970.1436377
8_M2,TASK BEGUN,1607063970.699268
4_R0,TASK END,1607063971.0624516
6_M0,TASK END,1607063971.1443284
7_M0,TASK END,1607063971.175352
9_M0,TASK BEGUN,1607063971.656099
10_M0,TASK BEGUN,1607063971.6564233
4_R1,TASK END,1607063972.066048
11_M0,TASK BEGUN,1607063972.4136744
10_M0,TASK END,1607063972.6569011
9_M0,TASK END,1607063972.6568573
8_M2,TASK END,1607063972.7007873
12_M0,TASK BEGUN,1607063973.4230955
12_M1,TASK BEGUN,1607063973.4234302
12_M2,TASK BEGUN,1607063973.4237063
13_M0,TASK BEGUN,1607063973.524047
14_M2,TASK BEGUN,1607063974.6139593
12_M0,TASK END,1607063975.424844
12_M2,TASK END,1607063975.4259002
13_M0,TASK END,1607063975.526254
11_M0,TASK END,1607063976.4167988
12_M1,TASK END,1607063976.4247994
15_M0,TASK BEGUN,1607063976.7433789
15_M2,TASK BEGUN,1607063976.7443929
14_M2,TASK END,1607063977.616817
16_M0,TASK BEGUN,1607063978.7228467
16_M2,TASK BEGUN,1607063978.7232125
15_M0,TASK END,1607063979.744829
17_M0,TASK BEGUN,1607063980.2771134
16_M2,TASK END,1607063980.7248676
15_M2,TASK END,1607063980.7487948
17_M0,TASK END,1607063981.2783573
17_R0,TASK BEGUN,1607063981.40307
18_M0,TASK BEGUN,1607063982.3460393
16_M0,TASK END,1607063982.7248225
19_M0,TASK BEGUN,1607063982.776907
20_M0,TASK BEGUN,1607063982.8237991
17_R0,TASK END,1607063983.4048069
19_M0,TASK END,1607063984.7792017
21_M0,TASK BEGUN,1607063984.9780471
18_M0,TASK END,1607063985.348821
23_M0,TASK BEGUN,1607063985.667458
23_M1,TASK BEGUN,1607063985.667883
20_M0,TASK END,1607063985.824796
24_M0,TASK BEGUN,1607063986.8041387
24_M1,TASK BEGUN,1607063986.8044553
21_M0,TASK END,1607063986.9803188
25_M0,TASK BEGUN,1607063987.6366172
24_M0,TASK END,1607063988.8048146
26_M2,TASK BEGUN,1607063989.3538043
25_M0,TASK END,1607063989.6390355
23_M0,TASK END,1607063989.6689487
23_M1,TASK END,1607063989.6689947
27_M0,TASK BEGUN,1607063990.1217215
27_M2,TASK BEGUN,1607063990.1220696
24_M1,TASK END,1607063990.8048048
28_M0,TASK BEGUN,1607063990.8368459
27_M2,TASK END,1607063991.1233075
29_M0,TASK BEGUN,1607063991.3521504
29_M1,TASK BEGUN,1607063991.3524423
30_M0,TASK BEGUN,1607063991.4351168
29_M0,TASK END,1607063992.352853
26_M2,TASK END,1607063992.3567939
30_M0,TASK END,1607063993.436877
28_M0,TASK END,1607063993.840164
27_M0,TASK END,1607063994.124818
33_M0,TASK BEGUN,1607063994.2503142
33_M1,TASK BEGUN,1607063994.2506812
29_M1,TASK END,1607063994.354617
34_M0,TASK BEGUN,1607063994.6709778
35_M0,TASK BEGUN,1607063994.8221214
33_M0,TASK END,1607063996.2526658
37_M0,TASK BEGUN,1607063996.6037273
37_M1,TASK BEGUN,1607063996.6046162
33_M1,TASK END,1607063997.2528505
37_M1,TASK END,1607063997.6059802
34_M0,TASK END,1607063997.6729274
39_M0,TASK BEGUN,1607063997.8089266
39_M2,TASK BEGUN,1607063997.8093429
35_M0,TASK END,1607063997.8248086
37_M0,TASK END,1607063998.6049688
39_M2,TASK END,1607063998.810564
40_M0,TASK BEGUN,1607063999.0750241
40_M1,TASK BEGUN,1607063999.0754557
40_M2,TASK BEGUN,1607063999.0757093
41_M1,TASK BEGUN,1607063999.3815053
39_M0,TASK END,1607064000.8123605
40_M1,TASK END,1607064001.0767941
43_M0,TASK BEGUN,1607064001.548408
44_M0,TASK BEGUN,1607064001.9250104
40_M2,TASK END,1607064002.076871
40_M0,TASK END,1607064002.076895
45_M0,TASK BEGUN,1607064002.3578556
41_M1,TASK END,1607064002.3848236
43_M0,TASK END,1607064002.5499969
44_M0,TASK END,1607064002.9264884
46_M0,TASK BEGUN,1607064003.9697115
45_M0,TASK END,1607064004.35954
46_M0,TASK END,1607064004.9712677
46_R0,TASK BEGUN,1607064005.4075477
47_M0,TASK BEGUN,1607064006.599564
47_M2,TASK BEGUN,1607064006.6002657
47_M2,TASK END,1607064007.6008189
46_R0,TASK END,1607064008.4088507
47_M0,TASK END,1607064008.6010604
48_M0,TASK BEGUN,1607064008.648392
48_M1,TASK BEGUN,1607064008.6487548
49_M0,TASK BEGUN,1607064009.0069053
49_M2,TASK BEGUN,1607064009.0073447
48_M1,TASK END,1607064009.65007
48_M0,TASK END,1607064012.648799
49_M0,TASK END,1607064013.0088809
49_M2,TASK END,1607064013.0089257
49_R0,TASK BEGUN,1607064013.8479106
49_R0,TASK END,1607064016.8488548
48_R0,TASK BEGUN,1607064018.1210957
48_R1,TASK BEGUN,1607064018.121379
48_R1,TASK END,1607064022.1249075
48_R0,TASK END,1607064022.124854
47_R0,TASK BEGUN,1607064022.6836512
47_R1,TASK BEGUN,1607064022.6843545
47_R1,TASK END,1607064023.6871796
47_R0,TASK END,1607064024.684844
45_R0,TASK BEGUN,1607064024.9401646
45_R0,TASK END,1607064025.9408038
44_R0,TASK BEGUN,1607064026.1747563
44_R0,TASK END,1607064029.1768394
43_R0,TASK BEGUN,1607064029.4315615
43_R1,TASK BEGUN,1607064029.4321601
43_R1,TASK END,1607064031.4347796
43_R0,TASK END,1607064033.432809
42_R0,TASK BEGUN,1607064033.6886537
42_R0,TASK END,1607064034.6904087
41_R0,TASK BEGUN,1607064034.9402237
41_R1,TASK BEGUN,1607064034.940696
41_R0,TASK END,1607064036.9407923
41_R1,TASK END,1607064036.9429507
40_R0,TASK BEGUN,1607064037.443396
40_R0,TASK END,1607064038.4447138
39_R0,TASK BEGUN,1607064038.688609
39_R1,TASK BEGUN,1607064038.6889472
39_R1,TASK END,1607064041.6921616
39_R0,TASK END,1607064042.6928005
38_R0,TASK BEGUN,1607064042.9368496
38_R0,TASK END,1607064045.9401112
37_R0,TASK BEGUN,1607064046.1697588
37_R1,TASK BEGUN,1607064046.1701343
37_R0,TASK END,1607064048.1720948
37_R1,TASK END,1607064048.1723578
36_R0,TASK BEGUN,1607064048.6206787
36_R0,TASK END,1607064051.6240323
35_R0,TASK BEGUN,1607064051.8538563
35_R1,TASK BEGUN,1607064051.8541489
35_R1,TASK END,1607064053.8564274
35_R0,TASK END,1607064054.8556333
34_R0,TASK BEGUN,1607064055.0775735
34_R0,TASK END,1607064058.080797
33_R0,TASK BEGUN,1607064058.2939134
33_R0,TASK END,1607064061.2967958
32_R0,TASK BEGUN,1607064061.5104232
32_R0,TASK END,1607064063.512825
31_R0,TASK BEGUN,1607064063.690197
31_R0,TASK END,1607064067.6928327
30_R0,TASK BEGUN,1607064067.886126
30_R1,TASK BEGUN,1607064067.8868685
30_R0,TASK END,1607064069.8877418
30_R1,TASK END,1607064071.8901234
29_R0,TASK BEGUN,1607064072.0477548
29_R1,TASK BEGUN,1607064072.0485978
29_R0,TASK END,1607064073.0487943
29_R1,TASK END,1607064073.0500157
28_R0,TASK BEGUN,1607064073.4246383
28_R1,TASK BEGUN,1607064073.4255707
28_R0,TASK END,1607064076.4284985
28_R1,TASK END,1607064077.4288871
27_R0,TASK BEGUN,1607064077.5982015
27_R0,TASK END,1607064078.5997362
26_R0,TASK BEGUN,1607064078.7418747
26_R0,TASK END,1607064080.7442007
25_R0,TASK BEGUN,1607064080.9169035
25_R1,TASK BEGUN,1607064080.9173787
25_R0,TASK END,1607064081.9183023
25_R1,TASK END,1607064081.918802
24_R0,TASK BEGUN,1607064082.2569594
24_R0,TASK END,1607064086.2608535
23_R0,TASK BEGUN,1607064086.4118903
23_R0,TASK END,1607064088.412836
22_R0,TASK BEGUN,1607064088.563152
22_R1,TASK BEGUN,1607064088.5637033
22_R1,TASK END,1607064090.565576
22_R0,TASK END,1607064092.5655472
21_R0,TASK BEGUN,1607064092.7213001
21_R0,TASK END,1607064093.7228642
20_R0,TASK BEGUN,1607064093.8734534
20_R1,TASK BEGUN,1607064093.8738534
20_R0,TASK END,1607064095.8758326
20_R1,TASK END,1607064097.8768592
19_R0,TASK BEGUN,1607064098.0075479
19_R0,TASK END,1607064102.0117352
18_R0,TASK BEGUN,1607064102.148321
18_R1,TASK BEGUN,1607064102.1488874
18_R1,TASK END,1607064103.150262
18_R0,TASK END,1607064105.148811
16_R0,TASK BEGUN,1607064105.2835615
16_R1,TASK BEGUN,1607064105.2839773
16_R1,TASK END,1607064106.2848113
16_R0,TASK END,1607064106.2849221
15_R0,TASK BEGUN,1607064106.5341117
15_R0,TASK END,1607064107.5354636
14_R0,TASK BEGUN,1607064107.649944
14_R1,TASK BEGUN,1607064107.6502805
14_R1,TASK END,1607064109.652588
14_R0,TASK END,1607064111.6528094
13_R0,TASK BEGUN,1607064111.7726254
13_R0,TASK END,1607064115.7767963
12_R0,TASK BEGUN,1607064115.8909812
12_R1,TASK BEGUN,1607064115.8913956
12_R0,TASK END,1607064117.8928475
12_R1,TASK END,1607064119.892797
11_R0,TASK BEGUN,1607064119.9915192
11_R1,TASK BEGUN,1607064119.9919271
11_R0,TASK END,1607064120.9927938
11_R1,TASK END,1607064120.9931877
10_R0,TASK BEGUN,1607064121.1852317
10_R0,TASK END,1607064123.187909
9_M1,TASK BEGUN,1607064123.2825637
9_M2,TASK BEGUN,1607064123.2834575
9_M2,TASK END,1607064124.2847843
9_M1,TASK END,1607064127.2847986
9_R0,TASK BEGUN,1607064127.3577077
9_R0,TASK END,1607064131.3608475
8_R0,TASK BEGUN,1607064131.4454963
8_R0,TASK END,1607064134.4487994
7_R0,TASK BEGUN,1607064134.5370939
7_R0,TASK END,1607064135.5384839
6_R0,TASK BEGUN,1607064135.617645
6_R1,TASK BEGUN,1607064135.617969
6_R1,TASK END,1607064136.6193538
6_R0,TASK END,1607064138.6208029
5_R0,TASK BEGUN,1607064138.6987312
5_R0,TASK END,1607064140.700829
3_R0,TASK BEGUN,1607064140.7733939
3_R1,TASK BEGUN,1607064140.773705
3_R0,TASK END,1607064142.7756646
3_R1,TASK END,1607064142.7759557
2_R0,TASK BEGUN,1607064142.9050877
2_R1,TASK BEGUN,1607064142.905424
2_R1,TASK END,1607064145.9086292
2_R0,TASK END,1607064146.908837
1_R0,TASK BEGUN,1607064146.961938
1_R0,TASK END,1607064148.9644718
0_M0,TASK BEGUN,1607064149.0237386
0_M1,TASK BEGUN,1607064149.024398
0_M3,TASK BEGUN,1607064149.0248506
0_M0,TASK END,1607064150.0248075
0_M3,TASK END,1607064150.0260959
0_M1,TASK END,1607064153.0248137
0_R0,TASK BEGUN,1607064153.0668302
0_R0,TASK END,1607064155.068822
