task_Id,time
445465088
0_M2,3.0021398067474365
0_M2,3.0011515617370605
0_M2,3.0074636936187744
0_M2,3.004037857055664
0_M2,3.002185583114624
0_R0,1.0017342567443848
1_R0,2.001964569091797
1_R0,2.0026485919952393
0_M2,3.0062437057495117
1_R0,2.002279758453369
1_R0,2.0026321411132812
2_M0,1.0007483959197998
2_M0,1.0016496181488037
2_R1,2.006737470626831
2_R1,2.004979133605957
2_R1,2.0016703605651855
2_R1,2.009158134460449
3_M2,4.004202604293823
8_M1,3.0042378902435303
8_M1,3.003453254699707
8_M1,3.005385160446167
8_M1,3.0029516220092773
12_M1,3.002206563949585
12_M1,3.0035600662231445
12_M1,3.001232147216797
12_M1,3.002617835998535
12_M1,3.0026962757110596
13_M2,4.001349449157715
14_M2,3.0042734146118164
14_M2,3.0084967613220215
14_M2,3.003190755844116
14_M2,3.003635883331299
15_M3,3.002077102661133
15_M3,3.0027122497558594
14_R0,3.002349376678467
14_R0,3.0032236576080322
14_R0,3.003192186355591
18_M2,1.001420259475708
15_R0,4.003034591674805
10_R0,4.003520488739014
10_R0,4.003266096115112
10_R0,4.003199815750122
19_M1,4.004105567932129
18_R0,1.003180980682373
18_R0,1.0090947151184082
18_R0,1.0015320777893066
18_R0,1.0015783309936523
18_R0,1.0036704540252686
18_R0,1.0019445419311523
18_R0,1.0113675594329834
18_R0,1.002835988998413
18_R0,1.0017859935760498
18_R0,1.0012896060943604
18_R0,1.0023272037506104
18_R0,1.0019993782043457
18_R0,1.0039470195770264
18_R0,1.0015819072723389
18_R0,1.001267433166504
18_R0,1.0012860298156738
18_R0,1.001539945602417
18_R0,1.000530481338501
18_R0,1.001194953918457
18_R0,1.0012524127960205
18_R0,1.0009958744049072
18_R0,1.0014476776123047
18_R0,1.0013206005096436
18_R0,1.0013580322265625
18_R0,1.0009243488311768
18_R0,1.0020298957824707
18_R0,1.0015084743499756
18_R0,1.0085391998291016
18_R0,1.0019469261169434
18_R0,1.0073401927947998
18_R0,1.0023112297058105
18_R0,1.0112004280090332
18_R0,1.0013582706451416
18_R0,1.0052168369293213
18_R0,1.001901626586914
18_R0,1.0015573501586914
18_R0,1.0044615268707275
18_R0,1.0008366107940674
18_R0,1.0013399124145508
18_R0,1.0029962062835693
18_R0,1.001439094543457
18_R0,1.002180576324463
18_R0,1.0015473365783691
18_R0,1.003335952758789
18_R0,1.0027296543121338
18_R0,1.0025553703308105
18_R0,1.0023510456085205
18_R0,1.0014028549194336
18_R0,1.0030245780944824
18_R0,1.0026416778564453
18_R0,1.0020647048950195
18_R0,1.0020432472229004
18_R0,1.0011508464813232
18_R0,1.0017836093902588
18_R0,1.0018284320831299
18_R0,1.001537799835205
18_R0,1.0048694610595703
18_R0,1.0084855556488037
18_R0,1.0022079944610596
18_R0,1.0101072788238525
18_R0,1.0069777965545654
18_R0,1.002450704574585
18_R0,1.003028154373169
18_R0,1.0006823539733887
18_R0,1.0070083141326904
18_R0,1.0224735736846924
18_R0,1.011742115020752
18_R0,1.0012626647949219
18_R0,1.001612663269043
18_R0,1.0011382102966309
18_R0,1.0025827884674072
18_R0,1.008167028427124
18_R0,1.0020966529846191
18_R0,1.008558750152588
18_R0,1.0046360492706299
18_R0,1.0017585754394531
18_R0,1.002671718597412
18_R0,1.013688564300537
18_R0,1.002753496170044
18_R0,1.013066291809082
18_R0,1.0015156269073486
18_R0,1.0013771057128906
18_R0,1.0018866062164307
18_R0,1.0201802253723145
18_R0,1.0143637657165527
18_R0,1.0079777240753174
18_R0,1.0029244422912598
18_R0,1.006378173828125
18_R0,1.001805067062378
18_R0,1.0050182342529297
18_R0,1.0016992092132568
18_R0,1.0062267780303955
18_R0,1.002157211303711
18_R0,1.0027337074279785
18_R0,1.0009229183197021
18_R0,1.001713514328003
18_R0,1.0008158683776855
18_R0,1.001634120941162
18_R0,1.00164794921875
18_R0,1.0081512928009033
18_R0,1.0088520050048828
18_R0,1.0057716369628906
18_R0,1.0049328804016113
18_R0,1.0023202896118164
18_R0,1.0021758079528809
18_R0,1.003899097442627
18_R0,1.012420415878296
18_R0,1.005603551864624
18_R0,1.0073997974395752
18_R0,1.0013432502746582
18_R0,1.0015168190002441
18_R0,1.0053203105926514
18_R0,1.0144822597503662
18_R0,1.0014896392822266
18_R0,1.002183437347412
18_R0,1.015953779220581
18_R0,1.0170586109161377
18_R0,1.0091195106506348
18_R0,1.0046756267547607
18_R0,1.0048129558563232
18_R0,1.0177419185638428
18_R0,1.0013926029205322
18_R0,1.0104804039001465
18_R0,1.0064640045166016
18_R0,1.0019803047180176
18_R0,1.0106847286224365
18_R0,1.0023951530456543
18_R0,1.002636194229126
18_R0,1.003960132598877
18_R0,1.0013623237609863
18_R0,1.0010788440704346
18_R0,1.0015437602996826
18_R0,1.0016837120056152
18_R0,1.001929759979248
18_R0,1.0013394355773926
18_R0,1.0126850605010986
18_R0,1.0046231746673584
18_R0,1.0047647953033447
18_R0,1.0036592483520508
18_R0,1.0015487670898438
18_R0,1.0028345584869385
18_R0,1.0014054775238037
18_R0,1.0004730224609375
18_R0,1.001431941986084
18_R0,1.0062305927276611
18_R0,1.0129787921905518
18_R0,1.0024940967559814
18_R0,1.0049540996551514
18_R0,1.0014963150024414
18_R0,1.0021302700042725
18_R0,1.0059752464294434
18_R0,1.001349687576294
18_R0,1.0014915466308594
18_R0,1.0096209049224854
18_R0,1.0018165111541748
18_R0,1.0089499950408936
18_R0,1.0009233951568604
18_R0,1.007845401763916
18_R0,1.0028812885284424
18_R0,1.0117924213409424
18_R0,1.0168886184692383
18_R0,1.0019605159759521
18_R0,1.0077521800994873
18_R0,1.003749132156372
18_R0,1.0030560493469238
18_R0,1.003645658493042
18_R0,1.017160177230835
18_R0,1.0027730464935303
18_R0,1.0049691200256348
18_R0,1.0011894702911377
18_R0,1.001143455505371
18_R0,1.004957675933838
18_R0,1.0025603771209717
18_R0,1.0038928985595703
18_R0,1.0014703273773193
18_R0,1.002025842666626
18_R0,1.0030806064605713
18_R0,1.0016462802886963
18_R0,1.0016577243804932
18_R0,1.001950979232788
18_R0,1.0015175342559814
18_R0,1.0014562606811523
18_R0,1.001478910446167
18_R0,1.004652500152588
18_R0,1.0069575309753418
18_R0,1.003096103668213
18_R0,1.0092380046844482
18_R0,1.0010998249053955
18_R0,1.0122325420379639
18_R0,1.0015273094177246
18_R0,1.0053889751434326
18_R0,1.0121290683746338
18_R0,1.0029048919677734
18_R0,1.0122559070587158
18_R0,1.0015888214111328
18_R0,1.0136237144470215
18_R0,1.0015926361083984
18_R0,1.0073723793029785
18_R0,1.0083067417144775
18_R0,1.0015249252319336
18_R0,1.0048446655273438
18_R0,1.0020112991333008
18_R0,1.0021255016326904
18_R0,1.0103440284729004
18_R0,1.005049467086792
18_R0,1.0028612613677979
18_R0,1.0015699863433838
18_R0,1.0008513927459717
18_R0,1.0013706684112549
18_R0,1.001241683959961
18_R0,1.0013093948364258
18_R0,1.0008306503295898
18_R0,1.0014972686767578
18_R0,1.0012714862823486
18_R0,1.002500057220459
18_R0,1.0074272155761719
18_R0,1.0014948844909668
18_R0,1.0017402172088623
18_R0,1.0066757202148438
18_R0,1.0039396286010742
18_R0,1.0009143352508545
18_R0,1.0141935348510742
18_R0,1.0042774677276611
18_R0,1.0016067028045654
18_R0,1.0034430027008057
18_R0,1.0014958381652832
18_R0,1.003049373626709
18_R0,1.0015225410461426
18_R0,1.007314920425415
18_R0,1.0016515254974365
18_R0,1.0016956329345703
18_R0,1.0019772052764893
18_R0,1.0018565654754639
18_R0,1.0057227611541748
18_R0,1.0077979564666748
18_R0,1.0163402557373047
18_R0,1.0014567375183105
18_R0,1.002110242843628
18_R0,1.0039169788360596
18_R0,1.0014886856079102
18_R0,1.0010836124420166
18_R0,1.0033111572265625
18_R0,1.0053942203521729
18_R0,1.012164831161499
18_R0,1.0014464855194092
18_R0,1.0010325908660889
18_R0,1.001387596130371
18_R0,1.0030663013458252
18_R0,1.0109870433807373
18_R0,1.0015966892242432
18_R0,1.0016779899597168
18_R0,1.0006577968597412
18_R0,1.0012266635894775
18_R0,1.006326675415039
18_R0,1.0004169940948486
18_R0,1.001276969909668
18_R0,1.0012245178222656
18_R0,1.0008313655853271
18_R0,1.0048153400421143
18_R0,1.0005912780761719
18_R0,1.0013797283172607
18_R0,1.0019068717956543
18_R0,1.01708984375
18_R0,1.0026159286499023
18_R0,1.004133939743042
18_R0,1.0012259483337402
18_R0,1.0133564472198486
18_R0,1.0043230056762695
18_R0,1.0111141204833984
